"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"07.08.2024","47,46","44,91","47,73","44,48","22,90M","9,00%"
"06.08.2024","43,54","42,94","44,00","42,92","8,31M","1,37%"
"05.08.2024","42,96","43,16","43,30","41,49","9,43M","-2,53%"
"02.08.2024","44,07","42,57","44,07","42,57","10,07M","3,02%"
"01.08.2024","42,78","43,16","43,76","42,48","7,35M","-0,16%"
"31.07.2024","42,85","41,20","43,01","41,11","10,31M","4,26%"
"30.07.2024","41,10","41,35","41,72","40,79","6,18M","-1,31%"
"29.07.2024","41,65","42,94","43,29","41,59","5,68M","-3,03%"
"26.07.2024","42,95","41,89","43,05","41,47","6,02M","2,02%"
"25.07.2024","42,10","41,82","42,66","41,55","9,90M","-0,55%"
"24.07.2024","42,33","42,22","42,83","41,47","6,42M","-0,18%"
"23.07.2024","42,41","41,84","42,45","41,35","13,64M","1,00%"
"22.07.2024","41,99","42,55","42,82","41,94","7,35M","-1,06%"
"19.07.2024","42,44","42,50","43,00","42,12","6,20M","-0,14%"
"18.07.2024","42,50","44,01","44,01","42,04","9,47M","-3,68%"
"17.07.2024","44,12","44,97","45,19","44,00","4,66M","-1,59%"
"16.07.2024","44,83","45,31","46,05","44,83","3,30M","-1,25%"
"15.07.2024","45,40","45,75","45,75","45,04","6,19M","-0,56%"
"12.07.2024","45,65","45,70","46,21","45,38","12,34M","0,21%"
"11.07.2024","45,56","44,77","45,58","44,47","8,63M","2,98%"
"10.07.2024","44,24","43,94","45,06","43,73","8,87M","1,87%"
"09.07.2024","43,43","42,56","43,78","42,38","5,54M","1,79%"
"08.07.2024","42,66","42,79","42,93","42,18","3,87M","-0,23%"
"05.07.2024","42,76","42,50","43,00","41,95","7,45M","0,32%"
"04.07.2024","42,62","41,62","43,01","41,62","10,44M","3,44%"
"03.07.2024","41,21","41,19","42,01","41,11","6,49M","1,08%"
"02.07.2024","40,77","40,88","41,04","40,10","7,53M","-0,17%"
"01.07.2024","40,83","40,92","42,14","40,72","9,86M","-0,55%"
"28.06.2024","41,06","41,85","41,85","40,32","10,62M","-1,98%"
"27.06.2024","41,89","41,08","41,92","40,78","11,55M","2,23%"
"26.06.2024","40,97","40,15","41,18","39,64","12,48M","0,40%"
"25.06.2024","40,81","40,23","41,47","39,74","11,21M","0,12%"
"24.06.2024","40,76","40,57","41,36","40,22","8,68M","1,15%"
"21.06.2024","40,30","38,18","40,57","37,93","14,77M","5,22%"
"20.06.2024","38,30","38,70","39,55","37,98","9,18M","-0,95%"
"19.06.2024","38,67","37,85","38,73","37,69","4,65M","2,20%"
"18.06.2024","37,83","38,08","38,56","37,68","6,69M","-0,63%"
"17.06.2024","38,08","38,74","38,74","37,93","7,95M","-2,52%"
"14.06.2024","39,06","38,58","39,33","38,43","8,62M","0,60%"
"13.06.2024","38,83","39,72","39,72","38,75","9,49M","-2,05%"
"12.06.2024","39,64","40,52","40,79","38,92","11,90M","-1,28%"
"11.06.2024","40,15","40,59","40,99","40,11","7,19M","-0,74%"
"10.06.2024","40,45","40,91","41,37","40,45","4,54M","-2,08%"
"07.06.2024","41,31","41,54","41,98","40,88","5,54M","-2,17%"
"06.06.2024","42,23","41,40","42,53","41,31","8,70M","1,58%"
"05.06.2024","41,57","42,51","42,81","41,44","9,96M","0,42%"
"04.06.2024","41,40","40,96","41,40","40,49","9,43M","0,45%"
"03.06.2024","41,22","41,44","41,63","40,68","9,30M","-0,19%"
"31.05.2024","41,29","42,50","42,51","40,93","16,57M","-2,89%"
"29.05.2024","42,52","42,57","42,81","42,02","12,42M","-1,26%"
"28.05.2024","43,06","44,08","44,42","42,66","7,91M","-0,85%"
"27.05.2024","43,43","43,25","43,86","43,11","3,54M","-3,62%"
"25.05.2024","45,06","45,06","45,06","45,06","","2,70%"
"24.05.2024","43,87","44,71","44,71","43,43","6,21M","-0,66%"
"23.05.2024","44,16","44,44","44,73","43,62","5,31M","-0,22%"
"22.05.2024","44,26","45,17","45,17","44,11","10,60M","-1,76%"
"21.05.2024","45,05","46,31","46,55","44,98","8,33M","-2,71%"
"20.05.2024","46,31","46,29","46,85","45,81","6,38M","-0,99%"
"17.05.2024","46,77","46,72","47,76","46,46","7,28M","-0,47%"
"16.05.2024","47,00","47,01","47,29","46,00","11,94M","1,57%"
"15.05.2024","46,27","45,42","47,02","45,13","13,47M","1,87%"
"14.05.2024","45,42","44,73","45,42","44,16","21,34M","1,51%"
"13.05.2024","44,74","45,72","45,80","44,22","17,55M","-1,49%"
"10.05.2024","45,42","50,64","50,68","45,03","22,14M","-5,15%"
"09.05.2024","47,88","47,60","48,44","47,28","9,02M","-1,26%"
"08.05.2024","48,49","47,37","48,56","47,26","5,94M","1,11%"
"07.05.2024","47,96","47,36","48,13","47,00","8,42M","1,53%"
"06.05.2024","47,24","47,84","48,28","46,99","5,98M","-2,00%"
"03.05.2024","48,20","48,03","49,06","47,89","15,08M","2,82%"
"02.05.2024","46,88","48,11","48,26","46,54","20,10M","-1,06%"
"30.04.2024","47,38","48,47","48,74","47,30","7,20M","-3,01%"
"29.04.2024","48,85","48,37","49,13","48,37","3,85M","0,10%"
"26.04.2024","48,80","47,50","49,00","47,50","7,64M","3,61%"
"25.04.2024","47,10","47,64","47,64","46,59","9,41M","-1,58%"
"24.04.2024","47,86","47,93","49,28","47,60","8,13M","-1,43%"
"23.04.2024","48,55","47,52","48,77","47,11","6,26M","1,41%"
"22.04.2024","47,88","48,86","48,87","47,46","10,49M","-1,45%"
"19.04.2024","48,58","49,06","50,20","48,58","12,93M","-1,26%"
"18.04.2024","49,20","48,58","49,59","48,23","7,88M","1,82%"
"17.04.2024","48,32","48,62","49,26","47,89","8,98M","-0,14%"
"16.04.2024","48,39","48,33","49,55","48,03","11,51M","-1,01%"
"15.04.2024","48,88","50,07","50,16","48,88","9,90M","-2,45%"
"12.04.2024","50,11","51,14","51,64","49,93","14,29M","-2,68%"
"11.04.2024","51,49","51,79","51,84","51,22","5,17M","-0,58%"
"10.04.2024","51,79","53,10","53,20","51,56","6,88M","-3,13%"
"09.04.2024","53,46","52,48","53,78","52,31","6,15M","2,63%"
"08.04.2024","52,09","51,41","52,24","50,85","5,18M","1,35%"
"05.04.2024","51,39","51,43","51,79","50,90","5,46M","-0,43%"
"04.04.2024","51,61","50,46","52,67","50,46","8,54M","3,01%"
"03.04.2024","50,11","50,89","50,98","49,98","6,02M","-1,13%"
"02.04.2024","50,68","49,84","50,94","49,78","8,95M","0,33%"
"01.04.2024","50,51","52,67","52,85","50,48","6,82M","-3,71%"
"28.03.2024","52,46","51,63","52,96","51,39","8,19M","1,41%"
"27.03.2024","51,73","51,40","51,88","50,86","5,54M","-0,02%"
"26.03.2024","51,74","50,17","52,60","50,09","10,45M","2,72%"
"25.03.2024","50,37","50,37","50,86","49,89","6,38M","-4,77%"
"23.03.2024","52,89","52,89","52,89","52,89","","4,32%"
"22.03.2024","50,70","51,14","51,64","50,55","3,85M","-1,82%"
"21.03.2024","51,64","52,77","52,80","51,58","5,36M","-1,59%"
"20.03.2024","52,48","50,92","52,48","50,74","5,90M","2,72%"
"19.03.2024","51,09","50,71","51,52","50,16","8,38M","1,37%"
"18.03.2024","50,39","50,97","51,08","50,03","4,71M","-0,51%"
"15.03.2024","50,65","51,73","51,92","50,59","8,39M","-2,08%"
"14.03.2024","51,73","52,03","52,43","51,37","10,13M","-1,06%"
"13.03.2024","52,28","51,52","52,49","50,86","6,18M","1,68%"
"12.03.2024","51,42","52,19","52,62","50,19","10,44M","2,49%"
"11.03.2024","50,17","50,73","51,03","50,08","8,74M","-1,60%"
"08.03.2024","50,99","50,90","52,51","50,36","8,42M","-0,04%"
"07.03.2024","51,01","49,67","51,09","49,00","12,31M","3,58%"
"06.03.2024","49,24","48,93","50,00","48,67","20,76M","1,00%"
"05.03.2024","48,75","49,33","49,80","48,62","9,90M","-0,68%"
"04.03.2024","49,09","50,27","50,75","48,94","10,17M","-2,53%"
"01.03.2024","50,37","50,86","51,44","50,37","5,92M","-0,94%"
"29.02.2024","50,85","51,41","51,61","50,55","7,04M","-1,60%"
"28.02.2024","51,67","52,24","52,24","51,20","5,07M","-1,17%"
"27.02.2024","52,28","50,85","52,28","50,40","7,54M","4,63%"
"26.02.2024","49,97","51,02","51,55","49,97","5,32M","-2,07%"
"23.02.2024","51,03","51,70","51,70","50,09","5,96M","-0,60%"
"22.02.2024","51,33","52,09","52,52","51,20","6,13M","-0,82%"
"21.02.2024","51,76","51,84","52,13","51,02","6,11M","-0,17%"
"20.02.2024","51,84","50,27","52,20","50,10","9,98M","2,82%"
"19.02.2024","50,42","49,34","50,43","49,34","2,85M","1,35%"
"16.02.2024","49,75","50,20","50,42","49,23","6,16M","-0,52%"
"15.02.2024","50,01","50,08","50,40","49,56","4,65M","0,25%"
"14.02.2024","49,89","49,89","50,10","49,27","6,71M","-0,95%"
"09.02.2024","50,37","50,51","51,21","50,23","2,74M","-0,28%"
"08.02.2024","50,51","51,10","51,61","49,64","6,03M","-1,63%"
"07.02.2024","51,34","50,55","51,78","49,79","11,72M","1,58%"
"06.02.2024","50,55","50,71","52,01","49,96","16,54M","-1,95%"
"05.02.2024","51,56","51,20","51,97","50,81","5,48M","0,34%"
"02.02.2024","51,38","52,27","52,55","51,15","7,16M","-1,69%"
"01.02.2024","52,27","52,15","52,49","51,39","7,70M","0,67%"
"31.01.2024","51,92","52,37","53,55","51,92","14,11M","-0,68%"
"30.01.2024","52,28","52,86","53,39","51,66","11,64M","-1,73%"
"29.01.2024","53,20","53,94","54,98","52,80","7,63M","-1,40%"
"26.01.2024","53,95","56,51","56,51","53,76","10,98M","-3,63%"
"25.01.2024","55,99","56,23","56,70","55,89","3,81M","-0,46%"
"24.01.2024","56,25","57,36","57,49","56,02","9,65M","-1,00%"
"23.01.2024","56,81","56,76","57,23","55,98","6,83M","0,87%"
"22.01.2024","56,32","57,76","58,15","56,05","4,32M","-2,30%"
"19.01.2024","57,65","57,16","58,11","55,87","5,73M","1,23%"
"18.01.2024","56,95","58,72","59,00","56,95","5,83M","-2,59%"
"17.01.2024","58,46","57,63","58,70","57,57","4,38M","1,09%"
"16.01.2024","57,83","57,86","58,33","57,59","5,22M","-1,47%"
"15.01.2024","58,69","58,53","59,00","57,27","2,18M","0,30%"
"12.01.2024","58,52","58,20","59,73","57,67","5,69M","-0,02%"
"11.01.2024","58,53","60,09","60,33","58,53","5,93M","-3,16%"
"10.01.2024","60,44","60,14","60,78","59,64","6,16M","1,27%"
"09.01.2024","59,68","59,85","60,37","59,48","3,83M","-0,94%"
"08.01.2024","60,25","57,85","60,77","57,55","5,57M","3,80%"
"05.01.2024","58,04","57,06","58,68","56,80","7,46M","1,46%"
"04.01.2024","57,21","58,42","58,65","56,81","7,67M","-2,09%"
"03.01.2024","58,42","58,73","59,12","57,89","5,68M","-0,59%"
"02.01.2024","58,77","60,76","60,93","58,44","7,05M","-3,68%"
"28.12.2023","61,01","60,87","61,30","60,64","3,41M","0,00%"
"27.12.2023","61,01","61,21","61,21","60,28","4,92M","-0,24%"
"26.12.2023","61,16","61,84","61,84","60,63","5,97M","-0,50%"
"22.12.2023","61,46","61,40","62,09","60,92","4,42M","-0,02%"
"21.12.2023","61,47","60,96","61,57","60,67","5,66M","2,09%"
"20.12.2023","60,22","61,31","61,47","60,10","7,29M","-1,77%"
"19.12.2023","61,30","61,55","62,00","61,24","5,36M","-0,03%"
"18.12.2023","61,32","61,60","61,83","60,53","5,42M","0,52%"
"15.12.2023","61,01","62,42","62,97","60,97","6,81M","-1,94%"
"14.12.2023","62,22","60,02","62,72","60,02","16,99M","3,80%"
"13.12.2023","59,94","57,68","60,61","57,49","8,43M","3,97%"
"12.12.2023","57,65","58,24","58,47","57,00","3,78M","-1,00%"
"11.12.2023","58,23","57,95","58,58","57,81","3,48M","0,08%"
"08.12.2023","58,19","58,58","59,09","57,64","4,52M","-0,67%"
"07.12.2023","58,58","58,19","58,90","57,87","4,28M","0,69%"
"06.12.2023","58,18","58,21","58,76","57,70","3,63M","0,44%"
"05.12.2023","57,92","57,96","58,60","57,41","5,77M","0,25%"
"04.12.2023","57,78","57,51","58,11","57,30","3,84M","-0,15%"
"01.12.2023","57,86","57,50","57,86","56,44","11,62M","1,17%"
"30.11.2023","57,20","56,83","57,59","56,55","8,92M","1,37%"
"29.11.2023","56,42","56,26","57,01","56,16","6,29M","0,29%"
"28.11.2023","56,26","56,30","56,65","55,54","6,16M","0,10%"
"27.11.2023","56,21","57,26","57,42","55,57","5,83M","-1,34%"
"24.11.2023","56,97","57,40","57,76","56,66","3,72M","-1,52%"
"23.11.2023","57,84","57,35","58,10","56,91","3,68M","0,86%"
"22.11.2023","57,35","57,84","58,54","57,33","6,42M","0,27%"
"21.11.2023","57,20","58,00","58,20","56,37","4,20M","-1,38%"
"20.11.2023","58,00","57,99","58,37","57,31","5,51M","0,13%"
"17.11.2023","57,92","58,49","58,57","57,51","8,42M","-0,16%"
"16.11.2023","58,02","56,53","58,38","56,14","11,71M","3,22%"
"14.11.2023","56,21","53,87","57,61","53,87","16,68M","6,69%"
"13.11.2023","52,68","53,92","53,92","52,68","5,45M","-2,43%"
"10.11.2023","53,99","53,22","54,39","52,74","9,18M","2,59%"
"09.11.2023","52,63","53,35","53,51","52,35","6,17M","-0,45%"
"08.11.2023","52,87","52,84","53,51","52,44","5,46M","0,29%"
"07.11.2023","52,72","51,32","52,80","51,27","8,40M","2,46%"
"06.11.2023","51,45","52,82","53,06","51,35","6,44M","-1,46%"
"03.11.2023","52,21","51,18","52,78","50,97","15,22M","5,57%"
"01.11.2023","49,46","48,90","49,79","48,39","9,76M","2,06%"
"31.10.2023","48,46","47,88","48,89","47,88","7,41M","1,11%"
"30.10.2023","47,93","48,27","49,01","47,65","6,16M","-0,26%"
"27.10.2023","48,05","49,45","49,88","47,90","4,71M","-3,45%"
"26.10.2023","49,77","49,31","50,11","49,08","7,78M","1,71%"
"25.10.2023","48,93","50,11","50,11","48,81","5,62M","-2,38%"
"24.10.2023","50,12","49,65","50,37","49,56","7,23M","1,72%"
"23.10.2023","49,27","48,21","50,04","47,80","12,54M","1,41%"
"20.10.2023","48,58","48,24","48,63","47,77","9,06M","-0,14%"
"19.10.2023","48,65","48,27","49,40","48,21","8,08M","0,00%"
"18.10.2023","48,65","49,82","50,06","48,36","10,40M","-3,62%"
"17.10.2023","50,48","50,21","51,30","49,90","7,28M","-0,67%"
"16.10.2023","50,82","51,62","51,75","50,49","3,74M","-0,82%"
"13.10.2023","51,24","52,85","52,85","51,21","7,79M","-3,24%"
"11.10.2023","52,96","53,54","53,74","52,53","4,28M","-0,86%"
"10.10.2023","53,41","52,39","53,70","52,18","5,01M","2,50%"
"09.10.2023","52,11","51,52","52,57","51,19","5,42M","0,26%"
"06.10.2023","51,98","52,20","52,45","50,89","13,81M","-1,69%"
"05.10.2023","52,87","52,92","53,46","52,30","5,28M","-0,07%"
"04.10.2023","52,91","52,65","53,39","52,59","6,44M","0,80%"
"03.10.2023","52,49","53,20","53,57","52,38","7,60M","-2,48%"
"02.10.2023","53,82","55,48","55,50","53,60","6,75M","-3,52%"
"29.09.2023","55,79","55,13","56,17","54,97","13,19M","2,52%"
"28.09.2023","54,41","53,35","54,68","53,01","6,36M","1,79%"
"27.09.2023","53,46","54,64","54,93","52,32","9,49M","-1,31%"
"26.09.2023","54,17","54,23","54,58","53,46","7,54M","-0,92%"
"25.09.2023","54,67","54,93","55,30","54,67","4,19M","-0,48%"
"22.09.2023","54,93","55,35","55,65","54,58","5,63M","-0,62%"
"21.09.2023","55,27","55,34","55,81","54,50","7,85M","-2,08%"
"20.09.2023","56,44","56,94","57,73","56,44","4,69M","-0,25%"
"19.09.2023","56,59","56,30","56,99","56,02","7,95M","-0,10%"
"18.09.2023","56,64","57,09","57,80","56,62","4,43M","-0,56%"
"15.09.2023","56,96","58,38","58,49","56,53","10,55M","-2,46%"
"14.09.2023","58,40","59,33","59,54","57,82","5,49M","-1,76%"
"13.09.2023","59,45","59,10","60,51","58,45","4,54M","1,22%"
"12.09.2023","58,73","57,77","59,04","57,48","4,88M","1,52%"
"11.09.2023","57,85","57,23","58,24","56,69","5,41M","-4,06%"
"09.09.2023","60,30","60,30","60,30","60,30","","5,77%"
"08.09.2023","57,01","57,28","57,71","56,73","6,29M","-0,40%"
"06.09.2023","57,24","58,78","59,14","57,08","6,59M","-2,60%"
"05.09.2023","58,77","58,92","59,57","58,49","3,89M","-1,80%"
"04.09.2023","59,85","59,98","60,74","59,64","1,92M","-0,60%"
"01.09.2023","60,20","60,22","60,96","59,86","6,66M","0,76%"
"31.08.2023","59,75","59,61","60,59","58,48","10,65M","-0,35%"
"30.08.2023","59,96","60,46","60,55","59,58","3,12M","-0,27%"
"29.08.2023","60,12","59,59","60,72","59,47","3,97M","1,24%"
"28.08.2023","59,38","59,77","59,82","58,68","4,10M","-0,24%"
"25.08.2023","59,52","61,91","62,05","59,30","5,16M","-3,85%"
"24.08.2023","61,91","62,57","62,88","61,86","6,23M","-1,31%"
"23.08.2023","62,73","61,26","63,32","60,71","9,07M","2,63%"
"22.08.2023","61,12","59,40","61,20","59,21","6,57M","3,52%"
"21.08.2023","59,04","58,89","59,42","58,49","5,40M","-0,75%"
"18.08.2023","59,49","59,02","60,10","58,65","8,19M","0,35%"
"17.08.2023","59,28","60,39","61,10","59,27","7,11M","-2,09%"
"16.08.2023","60,54","60,55","62,40","60,41","7,06M","-1,38%"
"15.08.2023","61,39","60,07","62,10","59,39","10,04M","1,12%"
"14.08.2023","60,71","63,27","63,27","60,34","6,26M","-3,51%"
"11.08.2023","62,93","62,87","63,34","62,38","3,47M","0,09%"
"10.08.2023","62,87","63,29","64,31","62,68","4,85M","0,50%"
"09.08.2023","62,56","62,55","63,05","62,12","4,83M","-0,23%"
"08.08.2023","62,70","62,35","62,87","61,70","3,33M","-0,03%"
"07.08.2023","62,72","63,67","63,68","62,45","2,74M","-0,94%"
"04.08.2023","63,31","63,02","64,27","62,49","3,85M","0,45%"
"03.08.2023","63,03","64,33","64,59","62,73","6,70M","-1,37%"
"02.08.2023","63,91","63,76","64,10","62,90","3,90M","0,22%"
"01.08.2023","63,77","63,01","63,96","62,65","3,44M","0,42%"
"31.07.2023","63,50","63,33","63,92","62,76","5,99M","0,72%"
"28.07.2023","63,05","62,65","63,11","62,17","3,81M","0,89%"
"27.07.2023","62,49","64,24","65,12","62,17","6,59M","-2,79%"
"26.07.2023","64,29","64,30","64,54","63,61","5,10M","-0,16%"
"25.07.2023","64,39","66,48","66,48","64,30","6,17M","-2,00%"
"24.07.2023","65,70","66,22","66,78","65,32","5,35M","-1,11%"
"21.07.2023","66,44","65,75","67,05","65,23","5,52M","0,50%"
"20.07.2023","66,11","66,07","66,55","65,58","3,71M","0,75%"
"19.07.2023","65,62","65,41","65,95","63,87","4,89M","0,32%"
"18.07.2023","65,41","65,74","66,06","64,64","3,34M","-0,20%"
"17.07.2023","65,54","64,81","65,76","64,28","4,04M","1,31%"
"14.07.2023","64,69","66,40","66,40","64,62","5,66M","-2,34%"
"13.07.2023","66,24","66,86","67,46","65,93","6,66M","-0,11%"
"12.07.2023","66,32","66,40","66,84","66,03","8,04M","1,05%"
"11.07.2023","65,63","65,48","65,63","63,82","5,46M","-0,37%"
"10.07.2023","65,87","66,03","66,15","65,08","4,27M","-0,58%"
"07.07.2023","66,26","65,46","66,83","65,36","5,79M","1,29%"
"06.07.2023","65,42","65,26","65,90","64,52","6,53M","-0,90%"
"05.07.2023","66,01","64,88","66,41","64,18","4,40M","1,35%"
"04.07.2023","65,14","64,88","66,08","64,88","3,61M","-0,26%"
"03.07.2023","65,31","64,94","65,51","63,94","3,74M","1,44%"
"30.06.2023","64,38","64,63","65,19","63,71","11,85M","0,29%"
"29.06.2023","64,19","62,99","64,19","62,57","27,63M","2,94%"
"28.06.2023","62,36","62,41","63,20","61,99","9,40M","-0,33%"
"27.06.2023","62,57","62,97","63,20","61,10","12,39M","-1,38%"
"26.06.2023","63,44","63,37","64,08","62,76","5,02M","0,00%"
"23.06.2023","63,44","63,91","64,40","63,24","6,16M","-0,52%"
"22.06.2023","63,77","62,82","64,01","61,90","4,91M","0,70%"
"21.06.2023","63,33","63,06","63,33","62,27","5,55M","0,46%"
"20.06.2023","63,04","63,44","63,55","62,53","5,62M","-0,81%"
"19.06.2023","63,55","61,09","63,55","60,77","8,40M","3,90%"
"16.06.2023","61,17","60,62","62,00","60,44","17,51M","-2,34%"
"15.06.2023","62,63","63,00","63,59","62,48","7,60M","-0,66%"
"14.06.2023","63,05","62,20","63,15","61,76","9,08M","1,91%"
"13.06.2023","61,86","63,63","63,63","61,33","11,19M","-2,10%"
"12.06.2023","63,19","64,48","64,85","63,07","6,76M","-1,39%"
"09.06.2023","64,08","64,15","65,81","63,74","10,77M","0,93%"
"07.06.2023","63,49","63,53","64,75","62,75","6,86M","-0,37%"
"06.06.2023","63,72","62,41","64,25","62,23","8,61M","1,97%"
"05.06.2023","62,49","61,77","62,78","61,64","4,68M","0,51%"
"02.06.2023","62,17","62,11","64,41","61,88","7,46M","0,95%"
"01.06.2023","61,59","58,99","62,31","58,74","8,86M","5,63%"
