"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"07.08.2024","50,55","50,15","51,10","49,71","6,13M","0,60%"
"06.08.2024","50,25","51,19","51,27","50,05","10,68M","-2,15%"
"05.08.2024","51,36","50,49","51,48","50,08","5,98M","0,06%"
"02.08.2024","51,33","51,33","52,35","51,22","8,27M","-1,49%"
"01.08.2024","52,10","52,04","52,94","51,66","5,09M","-0,11%"
"31.07.2024","52,16","51,74","52,33","51,05","5,63M","0,82%"
"30.07.2024","51,73","51,13","52,03","50,53","7,13M","1,21%"
"29.07.2024","51,11","50,09","51,58","49,82","5,16M","1,91%"
"26.07.2024","50,15","50,84","50,93","50,04","8,08M","-1,30%"
"25.07.2024","50,81","51,53","52,45","50,74","6,96M","-1,06%"
"24.07.2024","51,36","51,54","51,78","51,06","5,63M","-0,15%"
"23.07.2024","51,43","51,46","52,19","51,24","5,38M","-0,32%"
"22.07.2024","51,60","51,96","52,24","51,05","7,28M","-0,60%"
"19.07.2024","51,91","52,40","52,43","51,74","6,22M","-0,52%"
"18.07.2024","52,18","52,60","52,93","51,98","5,80M","-0,54%"
"17.07.2024","52,46","52,21","53,19","52,16","5,17M","0,02%"
"16.07.2024","52,45","52,78","53,45","52,34","5,56M","-0,07%"
"15.07.2024","52,49","50,92","53,08","50,92","14,24M","3,63%"
"12.07.2024","50,65","51,37","51,87","50,40","6,78M","-1,34%"
"11.07.2024","51,34","50,89","51,68","50,63","4,25M","1,07%"
"10.07.2024","50,79","51,28","51,40","50,41","8,73M","-0,72%"
"09.07.2024","51,16","51,55","51,91","50,94","7,55M","-0,73%"
"08.07.2024","51,54","52,89","52,96","51,46","13,56M","-2,79%"
"05.07.2024","53,02","55,09","55,09","52,84","17,03M","-3,95%"
"04.07.2024","55,20","55,91","55,91","54,23","9,53M","-0,59%"
"03.07.2024","55,53","55,80","56,28","54,59","9,68M","-0,45%"
"02.07.2024","55,78","55,68","56,26","55,26","7,25M","-0,09%"
"01.07.2024","55,83","55,36","56,11","55,27","7,50M","1,12%"
"28.06.2024","55,21","55,68","55,74","54,45","14,96M","0,02%"
"27.06.2024","55,20","57,22","57,22","54,73","35,94M","12,18%"
"26.06.2024","49,21","48,02","49,82","47,97","9,51M","2,23%"
"25.06.2024","48,13","48,18","48,67","47,94","4,68M","0,14%"
"24.06.2024","48,06","47,21","48,32","47,21","6,22M","1,60%"
"21.06.2024","47,31","46,63","47,58","46,41","13,71M","1,45%"
"20.06.2024","46,63","47,43","47,68","46,52","5,22M","-1,19%"
"19.06.2024","47,19","46,69","47,19","46,34","4,29M","0,89%"
"18.06.2024","46,77","47,10","47,57","46,64","6,18M","-0,43%"
"17.06.2024","46,98","47,36","47,43","46,82","3,98M","-0,94%"
"14.06.2024","47,42","47,16","47,63","46,56","5,53M","0,41%"
"13.06.2024","47,23","47,55","47,83","47,21","4,79M","-0,47%"
"12.06.2024","47,45","47,67","48,07","46,73","9,23M","0,16%"
"11.06.2024","47,37","48,23","48,23","47,33","5,38M","-1,55%"
"10.06.2024","48,12","47,07","48,36","46,64","7,43M","2,14%"
"07.06.2024","47,11","47,15","48,54","46,60","10,50M","0,62%"
"06.06.2024","46,82","45,22","47,02","44,98","11,15M","3,67%"
"05.06.2024","45,17","45,37","45,45","44,92","7,03M","-0,55%"
"04.06.2024","45,42","45,47","45,61","44,72","9,32M","-0,45%"
"03.06.2024","45,62","47,16","47,26","45,39","11,34M","-3,26%"
"31.05.2024","47,16","47,74","48,03","47,09","10,49M","-1,18%"
"29.05.2024","47,72","47,38","48,13","46,98","5,11M","0,41%"
"28.05.2024","47,53","47,94","48,10","47,37","5,98M","0,16%"
"27.05.2024","47,45","47,92","47,92","47,11","2,93M","0,12%"
"24.05.2024","47,39","48,02","48,65","47,26","11,23M","-2,32%"
"23.05.2024","48,52","47,06","49,29","46,23","22,73M","3,68%"
"22.05.2024","46,79","47,47","47,67","46,58","10,53M","-1,69%"
"21.05.2024","47,60","48,90","49,01","47,36","17,96M","-3,72%"
"20.05.2024","49,44","50,14","50,93","49,44","12,44M","-0,78%"
"17.05.2024","49,82","49,75","50,09","49,35","10,56M","0,16%"
"16.05.2024","49,75","49,22","50,14","48,94","13,14M","1,64%"
"15.05.2024","48,94","48,26","49,48","48,14","16,44M","1,36%"
"14.05.2024","48,29","49,38","49,86","48,23","13,11M","-1,66%"
"13.05.2024","49,10","50,13","50,20","48,54","16,94M","-1,93%"
"10.05.2024","50,07","49,44","51,66","48,47","18,09M","-1,90%"
"09.05.2024","51,04","50,81","51,33","50,07","18,81M","0,73%"
"08.05.2024","50,67","51,54","52,52","50,55","31,95M","0,27%"
"07.05.2024","50,53","57,55","58,06","49,93","54,23M","-12,27%"
"06.05.2024","57,60","57,38","57,92","57,02","2,91M","0,52%"
"03.05.2024","57,30","57,34","57,35","56,76","3,74M","0,27%"
"02.05.2024","57,15","57,18","57,52","56,65","4,07M","0,94%"
"30.04.2024","56,61","57,06","57,34","56,26","7,42M","-0,75%"
"29.04.2024","57,04","57,70","57,78","56,70","5,76M","-1,14%"
"26.04.2024","57,70","58,20","58,75","57,58","3,97M","-0,53%"
"25.04.2024","58,01","58,28","59,01","57,89","5,03M","-1,09%"
"24.04.2024","58,65","58,39","58,65","58,02","4,43M","0,73%"
"23.04.2024","58,22","58,45","58,68","58,04","4,70M","-0,71%"
"22.04.2024","58,64","59,49","59,91","58,64","4,77M","-1,08%"
"19.04.2024","59,28","58,83","59,65","58,50","5,92M","0,76%"
"18.04.2024","58,83","58,89","59,10","58,33","3,99M","-0,10%"
"17.04.2024","58,89","59,32","59,82","58,72","4,96M","-0,88%"
"16.04.2024","59,41","58,56","60,24","58,30","8,78M","0,49%"
"15.04.2024","59,12","59,27","59,85","58,49","7,93M","-0,25%"
"12.04.2024","59,27","59,28","59,89","58,81","5,58M","-0,02%"
"11.04.2024","59,28","59,29","59,70","59,09","6,22M","-0,89%"
"10.04.2024","59,81","60,32","60,80","59,29","6,94M","-0,85%"
"09.04.2024","60,32","60,62","61,29","59,72","6,08M","-0,50%"
"08.04.2024","60,62","60,82","60,93","60,38","3,18M","-0,33%"
"05.04.2024","60,83","61,54","61,75","60,25","4,33M","-1,68%"
"04.04.2024","61,86","62,51","62,88","61,47","5,53M","-1,11%"
"03.04.2024","62,56","62,79","63,41","62,07","4,87M","-0,97%"
"02.04.2024","63,17","62,58","63,44","62,27","6,26M","0,52%"
"01.04.2024","62,84","61,98","63,24","61,98","5,49M","1,42%"
"28.03.2024","61,96","61,78","62,06","61,28","4,55M","0,28%"
"27.03.2024","61,78","61,06","61,93","60,94","5,48M","1,32%"
"26.03.2024","60,98","59,62","61,15","59,46","8,47M","2,19%"
"25.03.2024","59,67","60,19","60,33","59,47","4,24M","-3,94%"
"23.03.2024","62,12","62,12","62,12","62,12","","3,21%"
"22.03.2024","60,19","60,33","60,55","59,57","4,65M","0,18%"
"21.03.2024","60,08","60,57","61,01","59,63","6,28M","-0,03%"
"20.03.2024","60,10","61,01","61,01","59,86","7,16M","-1,26%"
"19.03.2024","60,86","59,32","61,30","59,32","7,71M","2,95%"
"18.03.2024","59,12","59,01","59,62","58,47","4,16M","0,41%"
"15.03.2024","58,88","57,60","59,07","57,49","9,30M","2,18%"
"14.03.2024","57,62","57,49","57,81","57,01","6,07M","0,12%"
"13.03.2024","57,55","57,19","57,88","56,93","3,57M","0,54%"
"12.03.2024","57,24","56,72","57,76","56,26","3,88M","0,92%"
"11.03.2024","56,72","56,87","57,66","56,46","5,21M","-0,98%"
"08.03.2024","57,28","56,83","57,40","56,13","8,17M","0,56%"
"07.03.2024","56,96","56,10","57,10","55,77","4,31M","0,91%"
"06.03.2024","56,45","56,70","57,08","56,09","4,61M","-0,48%"
"05.03.2024","56,72","56,60","57,12","56,08","3,83M","0,21%"
"04.03.2024","56,60","55,58","56,70","55,58","5,25M","1,67%"
"01.03.2024","55,67","54,67","55,81","54,62","7,53M","2,02%"
"29.02.2024","54,57","55,57","55,97","54,46","8,70M","-1,80%"
"28.02.2024","55,57","54,97","56,21","54,76","5,85M","0,99%"
"27.02.2024","55,03","54,62","55,84","54,10","6,10M","1,25%"
"26.02.2024","54,35","53,66","54,38","53,20","3,56M","1,54%"
"23.02.2024","53,52","54,23","54,55","53,11","3,13M","-0,84%"
"22.02.2024","53,98","53,57","54,70","53,38","4,83M","0,85%"
"21.02.2024","53,52","51,87","53,61","51,35","4,56M","2,60%"
"20.02.2024","52,17","51,13","52,43","50,86","3,00M","1,56%"
"19.02.2024","51,36","51,23","51,61","50,58","1,75M","-0,02%"
"16.02.2024","51,37","50,77","51,79","50,46","3,23M","1,36%"
"15.02.2024","50,69","50,60","50,78","50,13","2,14M","0,17%"
"14.02.2024","50,60","51,11","51,27","50,44","1,91M","-0,85%"
"09.02.2024","51,04","51,81","52,07","50,76","4,04M","-1,40%"
"08.02.2024","51,76","52,10","52,47","51,36","5,68M","-0,47%"
"07.02.2024","52,00","52,08","52,37","51,55","6,16M","-0,02%"
"06.02.2024","52,01","49,99","52,04","49,99","4,81M","3,79%"
"05.02.2024","50,12","49,39","50,33","49,39","2,72M","0,80%"
"02.02.2024","49,72","49,57","50,05","49,11","4,09M","0,47%"
"01.02.2024","49,49","49,99","50,47","49,40","3,19M","-1,01%"
"31.01.2024","49,99","50,65","51,04","49,94","4,14M","-0,92%"
"30.01.2024","50,45","48,93","50,61","48,92","4,89M","2,56%"
"29.01.2024","49,20","50,38","50,59","48,72","12,41M","-3,99%"
"26.01.2024","51,24","50,28","51,49","50,25","3,08M","2,04%"
"25.01.2024","50,21","50,21","50,84","50,17","1,89M","-0,04%"
"24.01.2024","50,23","50,85","51,12","50,08","2,15M","-0,44%"
"23.01.2024","50,45","50,33","50,59","49,84","2,83M","0,83%"
"22.01.2024","50,04","50,28","50,43","49,80","1,98M","-0,25%"
"19.01.2024","50,16","49,92","50,28","49,37","6,57M","0,52%"
"18.01.2024","49,90","51,05","51,32","49,90","3,42M","-2,22%"
"17.01.2024","51,04","51,05","51,45","50,94","2,59M","-0,42%"
"16.01.2024","51,25","52,00","52,15","51,20","3,50M","-1,75%"
"15.01.2024","52,16","51,92","52,34","51,73","1,12M","0,52%"
"12.01.2024","51,89","52,76","53,49","51,80","3,19M","-1,07%"
"11.01.2024","52,45","52,15","52,65","51,53","3,88M","0,73%"
"10.01.2024","52,07","52,53","52,58","52,03","2,03M","-0,57%"
"09.01.2024","52,37","52,75","53,09","52,28","2,99M","-1,22%"
"08.01.2024","53,02","52,01","53,02","51,66","2,53M","1,30%"
"05.01.2024","52,34","52,58","52,83","52,06","2,23M","-1,03%"
"04.01.2024","52,89","53,70","53,93","52,84","1,91M","-1,51%"
"03.01.2024","53,70","53,07","54,04","53,03","3,34M","0,56%"
"02.01.2024","53,40","53,94","54,51","52,99","2,96M","-0,88%"
"28.12.2023","53,87","53,67","54,17","53,67","2,56M","0,14%"
"27.12.2023","53,80","53,47","53,88","53,22","2,58M","0,60%"
"26.12.2023","53,48","53,09","54,25","53,08","2,09M","0,51%"
"22.12.2023","53,20","52,77","53,69","52,63","3,26M","0,90%"
"21.12.2023","52,73","52,40","53,05","52,20","2,67M","1,02%"
"20.12.2023","52,20","51,04","52,87","51,04","4,72M","1,76%"
"19.12.2023","51,30","50,95","51,74","50,90","3,76M","0,80%"
"18.12.2023","50,89","51,00","51,18","50,42","4,03M","-0,15%"
"15.12.2023","50,97","50,75","51,77","50,66","7,38M","0,42%"
"14.12.2023","50,75","50,50","50,94","50,03","5,22M","1,08%"
"13.12.2023","50,21","49,62","50,42","49,34","4,44M","1,75%"
"12.12.2023","49,35","49,48","49,75","48,90","2,16M","-0,86%"
"11.12.2023","49,78","49,19","50,14","49,19","3,38M","1,24%"
"08.12.2023","49,17","48,46","49,42","48,16","4,42M","2,06%"
"07.12.2023","48,17","48,27","48,82","47,95","9,63M","-0,31%"
"06.12.2023","48,32","48,64","49,05","48,28","16,75M","-0,74%"
"05.12.2023","48,68","49,11","49,24","48,49","16,35M","-0,66%"
"04.12.2023","49,00","49,01","49,63","48,98","6,17M","0,06%"
"01.12.2023","48,98","50,53","50,97","48,61","18,40M","-3,76%"
"30.11.2023","50,89","51,34","51,61","49,61","8,85M","-0,87%"
"29.11.2023","51,33","50,72","51,33","50,00","4,27M","1,69%"
"28.11.2023","50,48","50,84","51,14","50,05","2,93M","-0,74%"
"27.11.2023","50,86","50,78","51,19","50,53","2,84M","0,52%"
"24.11.2023","50,59","50,87","51,21","50,15","2,39M","-0,61%"
"23.11.2023","50,91","50,41","51,21","50,35","1,32M","0,69%"
"22.11.2023","50,56","50,15","50,56","49,91","2,96M","0,85%"
"21.11.2023","50,13","49,82","50,60","49,74","3,23M","0,15%"
"20.11.2023","50,06","50,71","50,82","49,64","4,38M","-0,08%"
"17.11.2023","50,09","50,60","51,30","50,09","9,29M","-0,86%"
"16.11.2023","50,53","49,99","50,69","49,71","7,90M","1,71%"
"14.11.2023","49,68","51,17","51,50","49,68","11,04M","-2,96%"
"13.11.2023","51,19","51,57","52,16","50,71","4,25M","-0,99%"
"10.11.2023","51,70","50,72","51,94","50,54","4,29M","2,26%"
"09.11.2023","50,56","50,72","50,90","50,04","4,39M","-0,11%"
"08.11.2023","50,61","49,37","50,99","49,29","5,55M","2,75%"
"07.11.2023","49,26","48,72","50,02","48,70","7,44M","0,33%"
"06.11.2023","49,10","48,66","49,47","48,62","4,44M","1,43%"
"03.11.2023","48,41","48,54","48,86","47,70","13,52M","-0,56%"
"01.11.2023","48,68","48,66","49,10","48,54","4,34M","-0,23%"
"31.10.2023","48,80","48,92","49,90","48,73","7,36M","-0,15%"
"30.10.2023","48,87","49,26","49,56","48,63","4,80M","-0,52%"
"27.10.2023","49,13","50,06","50,66","48,49","23,69M","-1,50%"
"26.10.2023","49,88","50,30","50,41","49,01","5,21M","0,21%"
"25.10.2023","49,77","49,48","50,41","49,45","5,04M","0,17%"
"24.10.2023","49,69","50,76","50,76","49,09","11,99M","-3,47%"
"23.10.2023","51,47","51,61","52,11","51,07","4,81M","-0,91%"
"20.10.2023","51,95","52,65","52,88","51,52","7,53M","-1,93%"
"19.10.2023","52,97","53,10","53,54","52,70","3,43M","-0,18%"
"18.10.2023","53,06","54,11","54,31","52,64","5,96M","-2,42%"
"17.10.2023","54,38","54,22","55,35","53,24","11,03M","0,17%"
"16.10.2023","54,28","55,41","55,46","54,11","8,27M","-2,03%"
"13.10.2023","55,41","54,27","55,87","54,27","14,32M","3,37%"
"11.10.2023","53,60","53,43","53,69","53,11","3,64M","0,35%"
"10.10.2023","53,41","53,42","53,83","53,27","5,55M","-0,44%"
"09.10.2023","53,65","53,02","53,71","52,70","5,38M","0,89%"
"06.10.2023","53,18","52,05","53,34","51,95","6,35M","1,70%"
"05.10.2023","52,29","52,08","52,49","51,61","3,31M","0,47%"
"04.10.2023","52,04","52,20","52,95","51,71","5,21M","-0,51%"
"03.10.2023","52,31","52,58","53,13","51,99","6,82M","1,96%"
"02.10.2023","51,30","51,19","51,65","50,98","2,16M","-0,11%"
"29.09.2023","51,36","52,04","52,14","51,08","5,34M","0,84%"
"28.09.2023","50,94","51,16","51,50","50,28","5,70M","-0,44%"
"27.09.2023","51,16","51,81","51,84","50,83","5,85M","-0,53%"
"26.09.2023","51,44","52,29","52,32","51,10","7,51M","-1,54%"
"25.09.2023","52,24","52,56","53,03","52,04","5,05M","-0,31%"
"22.09.2023","52,40","53,24","53,84","52,25","5,17M","-1,12%"
"21.09.2023","53,00","51,66","53,51","51,47","24,20M","2,04%"
"20.09.2023","51,94","49,94","51,97","49,92","12,32M","4,00%"
"19.09.2023","49,94","49,25","49,95","48,82","4,09M","1,40%"
"18.09.2023","49,25","49,67","49,96","49,01","3,34M","-0,91%"
"15.09.2023","49,71","48,63","49,84","48,33","11,75M","2,54%"
"14.09.2023","48,48","47,52","48,69","47,40","6,34M","1,95%"
"13.09.2023","47,55","47,36","47,86","47,00","3,82M","-0,04%"
"12.09.2023","47,57","47,27","47,78","47,12","2,36M","0,60%"
"11.09.2023","47,28","46,25","47,64","45,85","5,46M","-3,50%"
"09.09.2023","49,00","49,00","49,00","49,00","","6,12%"
"08.09.2023","46,18","46,02","46,42","44,93","6,70M","-2,13%"
"06.09.2023","47,18","48,09","48,24","47,09","3,11M","-1,60%"
"05.09.2023","47,95","48,30","48,63","47,73","2,87M","-0,59%"
"04.09.2023","48,23","48,19","48,70","47,93","1,78M","-5,71%"
"02.09.2023","51,15","51,15","51,15","51,15","","5,79%"
"01.09.2023","48,35","47,61","48,61","47,61","4,23M","1,89%"
"31.08.2023","47,45","48,08","48,45","47,45","4,71M","-1,34%"
"30.08.2023","48,10","48,40","49,09","47,95","3,16M","-0,63%"
"29.08.2023","48,40","47,60","48,44","47,60","2,05M","1,69%"
"28.08.2023","47,60","47,18","47,66","46,89","3,11M","0,80%"
"25.08.2023","47,22","46,48","47,43","46,48","2,53M","1,11%"
"24.08.2023","46,70","46,97","46,97","46,19","2,70M","-0,26%"
"23.08.2023","46,82","47,15","47,24","46,50","3,72M","-0,74%"
"22.08.2023","47,17","47,59","47,67","46,84","2,74M","-0,46%"
"21.08.2023","47,39","47,89","48,11","47,15","2,60M","-1,18%"
"18.08.2023","47,95","47,88","48,73","47,46","6,48M","0,56%"
"17.08.2023","47,69","47,53","48,12","47,14","6,93M","0,98%"
"16.08.2023","47,23","47,31","48,12","46,78","7,72M","-0,26%"
"15.08.2023","47,35","48,64","48,64","47,15","2,62M","-1,73%"
"14.08.2023","48,18","47,76","48,30","47,04","4,08M","1,49%"
"11.08.2023","47,47","46,79","47,69","46,66","6,15M","1,66%"
"10.08.2023","46,70","46,83","47,24","46,54","2,93M","0,10%"
"09.08.2023","46,65","47,03","47,12","45,84","4,22M","-0,90%"
"08.08.2023","47,07","47,77","47,77","46,76","3,68M","-1,52%"
"07.08.2023","47,80","47,93","48,26","47,48","3,41M","0,50%"
"04.08.2023","47,57","46,79","48,73","46,60","7,81M","1,27%"
"03.08.2023","46,97","45,80","47,76","45,48","9,05M","3,65%"
"02.08.2023","45,31","45,77","45,77","45,11","3,59M","-1,01%"
"01.08.2023","45,78","45,52","46,25","45,35","3,31M","0,64%"
"31.07.2023","45,48","44,84","46,00","44,79","4,60M","1,82%"
"28.07.2023","44,67","44,72","44,77","43,92","3,17M","0,02%"
"27.07.2023","44,66","44,03","44,86","43,81","3,68M","1,57%"
"26.07.2023","43,97","42,41","44,14","42,41","6,16M","2,74%"
"25.07.2023","42,80","42,73","43,37","42,40","3,79M","0,47%"
"24.07.2023","42,60","41,56","42,64","41,26","6,55M","2,18%"
"21.07.2023","41,69","41,26","41,74","40,96","3,10M","0,94%"
"20.07.2023","41,30","41,21","41,61","41,16","2,33M","0,41%"
"19.07.2023","41,13","42,27","42,27","40,95","4,25M","-2,47%"
"18.07.2023","42,17","42,11","42,39","41,79","2,86M","0,38%"
"17.07.2023","42,01","42,32","42,67","41,84","3,65M","-0,34%"
"14.07.2023","42,15","42,03","42,26","41,78","2,81M","0,41%"
"13.07.2023","41,98","41,94","42,54","41,81","3,68M","0,43%"
"12.07.2023","41,80","42,00","42,11","41,55","2,52M","0,30%"
"11.07.2023","41,68","41,63","41,88","41,33","7,10M","0,05%"
"10.07.2023","41,66","41,98","42,09","41,56","2,34M","-1,08%"
"07.07.2023","42,12","41,73","42,70","41,71","3,96M","0,91%"
"06.07.2023","41,74","41,81","42,25","41,48","3,63M","-0,76%"
"05.07.2023","42,06","42,20","42,73","41,78","4,42M","-0,63%"
"04.07.2023","42,32","41,82","42,46","41,61","3,59M","1,15%"
"03.07.2023","41,84","41,93","43,04","41,63","11,74M","0,00%"
"30.06.2023","41,84","41,92","42,21","41,26","6,37M","0,39%"
"29.06.2023","41,68","41,81","42,04","41,22","4,56M","-0,27%"
"28.06.2023","41,79","42,46","43,20","41,79","5,73M","-1,49%"
"27.06.2023","42,43","43,34","43,46","42,19","4,87M","-1,69%"
"26.06.2023","43,16","43,55","43,86","43,09","5,41M","-0,72%"
